user_cid	business_cid	review_cid	stars
365	2180	85283	3.0
3577	995	85284	4.0
2241	1494	85285	5.0
278	52	85286	5.0
3801	435	85287	2.0
3152	1885	85288	3.0
3728	1042	85289	2.0
3860	709	85290	4.0
232	1731	85291	4.0
3522	2146	85292	3.0
379	370	85293	3.0
2259	1559	85294	4.0
1137	143	85295	5.0
3349	624	85296	5.0
757	1583	85297	4.0
1574	2047	85298	3.0
4281	1773	85299	3.0
419	197	85300	5.0
3446	1875	85301	5.0
1474	1430	85302	5.0
282	339	85303	5.0
424	1795	85304	1.0
194	1668	85305	5.0
3568	1971	85306	4.0
2348	417	85307	3.0
2813	1014	85308	4.0
3643	1904	85309	4.0
3902	1533	85310	5.0
1311	1704	85311	4.0
4089	284	85312	4.0
4283	1581	85313	2.0
2413	483	85314	2.0
1161	1696	85315	4.0
3414	5	85316	4.0
3727	845	85317	4.0
1570	1829	85318	5.0
2593	125	85319	5.0
1541	1218	85320	5.0
4188	1730	85321	5.0
1585	1034	85322	5.0
2774	1123	85323	5.0
2996	2087	85324	3.0
2208	192	85325	5.0
3987	356	85326	4.0
1561	1437	85327	4.0
3082	1895	85328	4.0
2638	1148	85329	5.0
208	1190	85330	2.0
2856	627	85331	5.0
4213	1733	85332	3.0
460	1876	85333	5.0
650	1573	85334	5.0
822	1951	85335	5.0
2525	676	85336	5.0
2293	651	85337	3.0
1753	1565	85338	4.0
1621	195	85339	4.0
2250	196	85340	4.0
2499	1504	85341	3.0
117	1440	85342	4.0
2231	688	85343	4.0
2329	1420	85344	5.0
1284	1881	85345	5.0
88	316	85346	4.0
2634	723	85347	5.0
1129	279	85348	3.0
3796	1540	85349	4.0
2919	1957	85350	4.0
488	486	85351	4.0
833	1626	85352	5.0
2042	1662	85353	4.0
1513	970	85354	5.0
728	692	85355	3.0
823	1036	85356	5.0
3657	1981	85357	4.0
599	333	85358	5.0
577	1077	85359	4.0
3786	942	85360	5.0
3443	1366	85361	3.0
3796	1428	85362	4.0
607	9	85363	5.0
1492	1338	85364	4.0
3589	583	85365	5.0
933	355	85366	5.0
3381	800	85367	3.0
548	731	85368	4.0
1366	1049	85369	1.0
3910	1630	85370	1.0
2915	533	85371	5.0
4297	1915	85372	4.0
2900	1021	85373	3.0
3574	1659	85374	3.0
404	1471	85375	4.0
2149	1965	85376	4.0
2412	1189	85377	4.0
1625	1888	85378	3.0
1248	1166	85379	4.0
263	1587	85380	4.0
338	45	85381	4.0
592	83	85382	4.0
2409	0	85383	5.0
454	1619	85384	3.0
695	2208	85385	4.0
1305	1963	85386	2.0
374	1169	85387	2.0
3561	1229	85388	5.0
472	1187	85389	2.0
4296	2192	85390	1.0
2658	862	85391	5.0
2284	1396	85392	4.0
3349	729	85393	4.0
1793	1085	85394	4.0
3533	339	85395	4.0
2579	286	85396	5.0
3818	432	85397	5.0
3258	344	85398	3.0
2313	862	85399	3.0
3107	1681	85400	4.0
3248	942	85401	4.0
1303	899	85402	4.0
243	2016	85403	5.0
3435	788	85404	4.0
3547	773	85405	4.0
3186	1151	85406	4.0
524	1730	85407	4.0
1433	1977	85408	3.0
2254	15	85409	4.0
606	135	85410	2.0
3381	1452	85411	3.0
1539	1051	85412	4.0
2865	185	85413	4.0
994	1260	85414	5.0
489	1327	85415	4.0
1001	1074	85416	3.0
624	1787	85417	5.0
2950	1937	85418	3.0
1287	138	85419	2.0
3797	1451	85420	2.0
3905	668	85421	4.0
2278	420	85422	4.0
4057	1679	85423	5.0
3605	819	85424	5.0
3657	945	85425	3.0
1216	1572	85426	5.0
492	1657	85427	5.0
823	1491	85428	4.0
429	996	85429	4.0
3132	1832	85430	4.0
3475	1206	85431	2.0
2115	52	85432	3.0
3906	832	85433	4.0
1465	1218	85434	3.0
2743	1470	85435	4.0
3529	2208	85436	4.0
3107	72	85437	4.0
872	1644	85438	5.0
459	2076	85439	4.0
3852	302	85440	4.0
15	698	85441	5.0
417	1484	85442	5.0
4015	802	85443	5.0
4245	339	85444	3.0
3852	2212	85445	4.0
1085	487	85446	3.0
4150	1666	85447	4.0
1287	810	85448	4.0
4080	1934	85449	1.0
2943	399	85450	4.0
3495	1881	85451	5.0
447	1723	85452	4.0
2390	804	85453	4.0
415	467	85454	4.0
186	342	85455	5.0
3200	1018	85456	4.0
2656	1434	85457	2.0
4173	1565	85458	5.0
3913	663	85459	1.0
1116	344	85460	5.0
3132	2161	85461	1.0
1753	478	85462	3.0
1940	1139	85463	3.0
3149	1187	85464	4.0
4258	1657	85465	4.0
1549	194	85466	5.0
814	1532	85467	4.0
1789	1420	85468	5.0
4301	197	85469	4.0
1394	257	85470	4.0
2537	755	85471	2.0
4080	1305	85472	1.0
1078	1838	85473	3.0
3224	2143	85474	3.0
3093	1766	85475	1.0
3002	2042	85476	5.0
3234	1453	85477	5.0
3742	424	85478	4.0
3579	1552	85479	5.0
867	815	85480	4.0
4196	1881	85481	2.0
784	1852	85482	4.0
1355	851	85483	4.0
2563	566	85484	4.0
3326	694	85485	5.0
3501	283	85486	3.0
3938	630	85487	3.0
1129	45	85488	4.0
1621	601	85489	4.0
828	278	85490	4.0
1500	1247	85491	5.0
3384	2159	85492	4.0
340	1724	85493	3.0
2245	55	85494	4.0
1079	1378	85495	2.0
3929	1743	85496	3.0
3434	1492	85497	3.0
3346	1335	85498	4.0
3952	150	85499	4.0
2625	2016	85500	5.0
88	1532	85501	4.0
1495	67	85502	3.0
4188	519	85503	3.0
2762	1205	85504	5.0
101	67	85505	5.0
2262	1877	85506	3.0
4040	1844	85507	5.0
2537	1628	85508	5.0
2791	712	85509	3.0
3038	24	85510	4.0
2382	2114	85511	1.0
420	1250	85512	3.0
4223	523	85513	5.0
3452	671	85514	1.0
285	795	85515	5.0
1453	682	85516	4.0
3015	143	85517	5.0
3065	1730	85518	5.0
2003	1998	85519	5.0
4180	568	85520	3.0
4114	1448	85521	5.0
3810	255	85522	4.0
2024	424	85523	5.0
53	1899	85524	3.0
3467	899	85525	5.0
3345	1178	85526	5.0
3939	1479	85527	5.0
353	603	85528	4.0
2983	1826	85529	3.0
3898	560	85530	4.0
2118	1394	85531	5.0
2312	363	85532	4.0
2777	1190	85533	4.0
2024	1304	85534	5.0
477	694	85535	5.0
3338	417	85536	3.0
1785	1337	85537	4.0
540	1358	85538	3.0
1257	1439	85539	4.0
4107	68	85540	5.0
1784	4	85541	4.0
3605	1822	85542	3.0
2536	910	85543	3.0
4040	2140	85544	4.0
727	573	85545	5.0
2903	71	85546	3.0
3303	712	85547	3.0
1126	602	85548	4.0
3697	14	85549	3.0
4010	880	85550	5.0
3953	1807	85551	4.0
24	603	85552	5.0
2900	1278	85553	1.0
2429	414	85554	5.0
4109	2117	85555	5.0
3469	1737	85556	4.0
2596	1957	85557	4.0
327	2201	85558	5.0
2157	1608	85559	3.0
1382	173	85560	4.0
465	162	85561	2.0
3883	898	85562	4.0
2856	1348	85563	3.0
2735	1599	85564	5.0
614	882	85565	5.0
4232	709	85566	3.0
2048	990	85567	4.0
3720	1951	85568	2.0
4237	1230	85569	4.0
2100	47	85570	5.0
3239	533	85571	5.0
2247	1898	85572	5.0
3882	806	85573	2.0
3540	464	85574	5.0
610	485	85575	3.0
3530	980	85576	3.0
756	1996	85577	3.0
1801	1605	85578	5.0
2589	405	85579	3.0
2663	1495	85580	1.0
4099	1374	85581	5.0
81	255	85582	4.0
3129	32	85583	2.0
3399	688	85584	4.0
3691	1321	85585	5.0
183	1659	85586	2.0
1206	448	85587	4.0
1122	1800	85588	2.0
2280	407	85589	4.0
2939	939	85590	4.0
553	1842	85591	4.0
431	31	85592	5.0
144	624	85593	1.0
2381	1426	85594	5.0
1052	1532	85595	4.0
2585	1842	85596	4.0
4226	1787	85597	3.0
2355	123	85598	3.0
2636	784	85599	5.0
3671	1071	85600	5.0
3239	2052	85601	5.0
781	1853	85602	4.0
22	1777	85603	4.0
2809	1277	85604	3.0
1845	1338	85605	4.0
1331	509	85606	4.0
2700	1487	85607	5.0
2605	594	85608	2.0
2785	327	85609	2.0
2460	132	85610	4.0
1451	546	85611	3.0
3197	1821	85612	3.0
2299	2177	85613	5.0
2814	374	85614	5.0
927	2151	85615	2.0
584	1150	85616	2.0
3365	2214	85617	4.0
2898	1475	85618	1.0
2558	170	85619	4.0
2722	344	85620	4.0
2359	1539	85621	4.0
821	270	85622	5.0
295	286	85623	4.0
3834	1171	85624	3.0
2715	1807	85625	4.0
3766	1588	85626	5.0
2731	1268	85627	3.0
961	2126	85628	4.0
516	959	85629	4.0
3954	879	85630	5.0
2499	566	85631	4.0
473	552	85632	4.0
4089	1061	85633	5.0
3980	876	85634	5.0
1975	1980	85635	4.0
909	667	85636	3.0
417	187	85637	4.0
2536	1685	85638	5.0
3178	564	85639	3.0
3849	407	85640	5.0
1020	330	85641	3.0
3742	570	85642	5.0
2575	2214	85643	5.0
735	1524	85644	3.0
1289	2143	85645	5.0
1763	880	85646	4.0
80	2201	85647	3.0
1319	45	85648	3.0
254	1194	85649	4.0
4299	1253	85650	4.0
3026	946	85651	5.0
319	1061	85652	5.0
3178	1201	85653	3.0
1305	1778	85654	3.0
1205	1708	85655	5.0
3708	1373	85656	5.0
2499	1407	85657	4.0
131	382	85658	4.0
3105	1089	85659	4.0
1495	771	85660	3.0
2723	218	85661	3.0
1916	1792	85662	5.0
4097	2127	85663	5.0
2486	1019	85664	3.0
2307	713	85665	4.0
4103	2003	85666	3.0
600	1167	85667	4.0
261	284	85668	5.0
2412	554	85669	4.0
4015	523	85670	3.0
1928	373	85671	3.0
270	391	85672	5.0
616	304	85673	4.0
4254	363	85674	4.0
4040	2029	85675	5.0
3673	1702	85676	4.0
1426	1838	85677	4.0
1332	1218	85678	4.0
3687	1030	85679	3.0
1381	917	85680	2.0
384	1361	85681	4.0
2254	2117	85682	3.0
3154	1030	85683	5.0
4296	1971	85684	4.0
3213	782	85685	3.0
2857	853	85686	3.0
152	1039	85687	5.0
821	1595	85688	5.0
4031	407	85689	4.0
647	467	85690	4.0
2708	727	85691	3.0
2374	709	85692	4.0
3315	614	85693	4.0
2267	1021	85694	4.0
4254	684	85695	3.0
2946	2	85696	4.0
1503	1293	85697	5.0
2564	342	85698	3.0
4062	418	85699	5.0
2266	1463	85700	5.0
90	1396	85701	3.0
1726	501	85702	3.0
3643	1738	85703	1.0
1452	1245	85704	5.0
1546	1446	85705	1.0
4024	224	85706	3.0
113	651	85707	4.0
2096	837	85708	4.0
1267	485	85709	4.0
3530	1158	85710	4.0
322	1650	85711	4.0
500	446	85712	4.0
2605	643	85713	4.0
1969	1531	85714	4.0
2906	530	85715	5.0
872	662	85716	4.0
4229	996	85717	4.0
2499	1210	85718	4.0
2276	2189	85719	3.0
1579	399	85720	1.0
3026	217	85721	4.0
1391	837	85722	4.0
374	59	85723	3.0
1896	1351	85724	4.0
2120	640	85725	5.0
2943	1888	85726	3.0
4025	1054	85727	5.0
1424	1477	85728	5.0
3382	2069	85729	3.0
1624	251	85730	2.0
1017	1430	85731	1.0
1566	1250	85732	5.0
1625	1662	85733	4.0
685	284	85734	3.0
3379	988	85735	4.0
1234	3	85736	3.0
243	69	85737	5.0
336	1979	85738	3.0
934	2019	85739	3.0
1725	760	85740	4.0
2671	523	85741	4.0
2103	1700	85742	3.0
1775	646	85743	5.0
2239	899	85744	3.0
3209	575	85745	5.0
1254	2115	85746	1.0
1572	303	85747	5.0
3065	405	85748	4.0
4280	126	85749	5.0
3410	270	85750	4.0
1845	713	85751	5.0
1441	523	85752	4.0
1077	809	85753	3.0
19	370	85754	5.0
3805	1634	85755	4.0
214	1181	85756	4.0
3924	1481	85757	4.0
3044	1679	85758	4.0
241	1262	85759	2.0
1999	806	85760	3.0
513	197	85761	4.0
944	1674	85762	2.0
1638	2024	85763	4.0
2617	303	85764	4.0
1916	650	85765	3.0
2625	883	85766	4.0
1067	1148	85767	5.0
3852	2141	85768	3.0
3912	677	85769	3.0
1023	1499	85770	3.0
2400	1897	85771	3.0
2614	218	85772	5.0
102	117	85773	5.0
309	19	85774	4.0
1897	233	85775	4.0
1675	1540	85776	2.0
1313	1481	85777	5.0
573	550	85778	5.0
2169	1341	85779	5.0
3998	1659	85780	5.0
3090	2189	85781	5.0
1056	1898	85782	5.0
1173	260	85783	5.0
3535	123	85784	2.0
3696	143	85785	3.0
1439	532	85786	4.0
4040	63	85787	2.0
2254	766	85788	5.0
509	2145	85789	4.0
890	344	85790	3.0
4177	1150	85791	4.0
3635	1213	85792	2.0
4253	668	85793	4.0
727	1770	85794	5.0
547	668	85795	1.0
3445	330	85796	5.0
4234	1088	85797	2.0
3438	1583	85798	4.0
4299	1408	85799	4.0
4173	23	85800	3.0
3580	241	85801	3.0
544	980	85802	4.0
243	668	85803	4.0
834	381	85804	4.0
3657	292	85805	3.0
3052	1142	85806	3.0
1858	800	85807	4.0
1737	2014	85808	5.0
507	1769	85809	5.0
416	1571	85810	3.0
2959	815	85811	3.0
1078	1069	85812	2.0
1969	1224	85813	4.0
2499	259	85814	3.0
3738	1916	85815	2.0
3137	1624	85816	5.0
2478	463	85817	4.0
3681	252	85818	4.0
3151	2156	85819	3.0
311	185	85820	5.0
1379	1470	85821	5.0
2409	81	85822	4.0
1946	2046	85823	5.0
4003	662	85824	4.0
2438	680	85825	2.0
2656	92	85826	2.0
3259	1916	85827	1.0
2562	1539	85828	4.0
19	1552	85829	4.0
48	1839	85830	2.0
1233	187	85831	5.0
2178	169	85832	5.0
2735	1892	85833	4.0
634	454	85834	5.0
2874	1731	85835	2.0
955	215	85836	4.0
610	1962	85837	1.0
1311	1704	85838	5.0
3378	2177	85839	5.0
2298	1158	85840	3.0
2254	963	85841	3.0
3933	903	85842	2.0
1066	185	85843	5.0
213	1009	85844	4.0
2135	260	85845	4.0
2712	1508	85846	3.0
2020	257	85847	4.0
1960	1657	85848	4.0
444	2204	85849	4.0
3410	741	85850	5.0
2401	2133	85851	5.0
3944	34	85852	4.0
693	382	85853	5.0
2254	1164	85854	4.0
3510	927	85855	4.0
4059	251	85856	1.0
806	1480	85857	4.0
2681	288	85858	4.0
1640	1338	85859	5.0
1262	1407	85860	4.0
1182	983	85861	5.0
1545	523	85862	5.0
3852	1900	85863	4.0
3026	713	85864	4.0
629	399	85865	3.0
17	1396	85866	2.0
837	52	85867	1.0
3182	399	85868	4.0
3849	730	85869	5.0
295	1610	85870	4.0
3629	713	85871	2.0
1653	729	85872	4.0
1526	475	85873	4.0
255	960	85874	4.0
178	1941	85875	4.0
1340	483	85876	2.0
437	1881	85877	3.0
1935	1387	85878	5.0
1426	1504	85879	4.0
219	1657	85880	5.0
285	330	85881	4.0
4189	593	85882	4.0
3216	138	85883	3.0
3908	2058	85884	5.0
1905	1446	85885	5.0
624	741	85886	5.0
2118	2157	85887	2.0
2875	1643	85888	4.0
485	1846	85889	4.0
831	1127	85890	4.0
382	29	85891	5.0
3531	1096	85892	4.0
1007	1214	85893	4.0
1416	2213	85894	4.0
4294	166	85895	4.0
701	871	85896	5.0
2289	845	85897	3.0
608	1144	85898	2.0
629	1626	85899	4.0
3	996	85900	4.0
4037	1657	85901	2.0
2864	2100	85902	5.0
105	284	85903	5.0
2066	345	85904	4.0
1384	323	85905	4.0
474	782	85906	5.0
2517	1641	85907	5.0
3796	2107	85908	5.0
670	201	85909	2.0
1325	55	85910	5.0
1939	335	85911	4.0
1621	945	85912	2.0
3877	1381	85913	4.0
2854	1581	85914	4.0
3535	271	85915	4.0
1307	1167	85916	4.0
864	1741	85917	5.0
3086	1338	85918	3.0
2322	1559	85919	4.0
921	1379	85920	4.0
1743	922	85921	4.0
4170	872	85922	1.0
4247	1061	85923	5.0
1056	2024	85924	2.0
810	1762	85925	5.0
3383	616	85926	4.0
1384	1414	85927	4.0
2027	13	85928	4.0
3239	941	85929	5.0
677	1773	85930	4.0
4193	1408	85931	4.0
2438	1373	85932	4.0
1851	1881	85933	2.0
2643	120	85934	1.0
3628	1744	85935	3.0
2435	1504	85936	3.0
1202	809	85937	5.0
2735	1406	85938	5.0
2272	1741	85939	5.0
2165	1313	85940	5.0
2104	1917	85941	5.0
3269	1839	85942	3.0
1723	375	85943	4.0
2307	1324	85944	4.0
3301	515	85945	5.0
1117	1599	85946	4.0
1193	1378	85947	3.0
943	1129	85948	5.0
2696	2025	85949	3.0
4176	449	85950	5.0
3506	124	85951	5.0
2025	1258	85952	5.0
1878	1699	85953	4.0
3247	144	85954	4.0
301	1986	85955	4.0
162	1439	85956	2.0
2499	568	85957	3.0
2728	869	85958	4.0
2181	533	85959	4.0
906	717	85960	3.0
2562	1848	85961	4.0
3290	1892	85962	5.0
770	0	85963	3.0
3091	1595	85964	5.0
300	982	85965	3.0
1568	898	85966	4.0
1267	574	85967	4.0
1258	530	85968	4.0
90	2115	85969	4.0
1940	1139	85970	2.0
2779	1430	85971	5.0
3889	1712	85972	4.0
109	1167	85973	5.0
1067	762	85974	3.0
2644	1837	85975	4.0
3092	736	85976	3.0
384	2142	85977	4.0
3892	1613	85978	5.0
3796	659	85979	4.0
2196	1932	85980	5.0
3278	1668	85981	5.0
3952	1396	85982	4.0
2406	1139	85983	4.0
1293	1000	85984	4.0
533	1877	85985	5.0
1833	449	85986	5.0
2279	371	85987	2.0
3600	1240	85988	4.0
1599	1568	85989	5.0
2429	212	85990	5.0
485	21	85991	3.0
4094	1902	85992	4.0
1162	1408	85993	4.0
1566	743	85994	3.0
1580	849	85995	4.0
7	1	85996	5.0
1335	380	85997	3.0
4027	1111	85998	3.0
2809	1095	85999	4.0
1504	713	86000	3.0
586	928	86001	4.0
2097	982	86002	4.0
3722	440	86003	5.0
3769	2177	86004	4.0
1461	1879	86005	3.0
487	1576	86006	4.0
3682	147	86007	4.0
2092	1467	86008	2.0
1374	1158	86009	5.0
1492	411	86010	2.0
1544	1268	86011	3.0
1954	895	86012	4.0
112	210	86013	5.0
3049	1166	86014	4.0
3875	577	86015	2.0
3345	555	86016	4.0
2920	124	86017	4.0
4173	1559	86018	4.0
1066	2059	86019	2.0
2848	1272	86020	2.0
2002	268	86021	5.0
151	789	86022	5.0
776	35	86023	5.0
12	948	86024	4.0
1940	1889	86025	5.0
447	272	86026	3.0
1621	417	86027	4.0
2343	823	86028	3.0
3239	1659	86029	5.0
1602	1599	86030	4.0
1534	162	86031	3.0
1829	1667	86032	3.0
2264	143	86033	5.0
1129	486	86034	3.0
1035	1021	86035	3.0
1412	736	86036	4.0
4120	102	86037	4.0
470	1595	86038	4.0
669	1624	86039	5.0
3338	1522	86040	4.0
1630	1792	86041	5.0
1800	330	86042	3.0
5	1666	86043	4.0
1195	678	86044	4.0
1344	1253	86045	5.0
1033	1373	86046	4.0
3854	1010	86047	3.0
1726	2070	86048	1.0
4195	2037	86049	4.0
2281	659	86050	4.0
3125	380	86051	5.0
1830	1415	86052	4.0
2460	1522	86053	3.0
633	596	86054	3.0
2855	376	86055	4.0
2781	1930	86056	2.0
4166	1738	86057	5.0
3490	1070	86058	3.0
1251	293	86059	4.0
3083	632	86060	4.0
1802	1780	86061	4.0
1912	1504	86062	4.0
1531	897	86063	3.0
2105	688	86064	4.0
3501	407	86065	5.0
2813	2126	86066	3.0
1755	1898	86067	4.0
113	1045	86068	5.0
523	942	86069	4.0
3912	692	86070	4.0
3887	270	86071	5.0
775	1394	86072	5.0
2696	1291	86073	5.0
1303	566	86074	4.0
4297	1853	86075	4.0
3123	577	86076	3.0
3781	862	86077	5.0
3834	1386	86078	3.0
2373	698	86079	5.0
1988	144	86080	5.0
3871	713	86081	5.0
2415	786	86082	3.0
2134	684	86083	5.0
3151	743	86084	3.0
4103	474	86085	5.0
4028	1348	86086	2.0
3107	1821	86087	4.0
1979	470	86088	4.0
1011	334	86089	3.0
2005	769	86090	5.0
4127	0	86091	4.0
268	1089	86092	4.0
2085	550	86093	5.0
4063	1126	86094	1.0
3340	13	86095	3.0
129	747	86096	3.0
1000	1336	86097	5.0
3299	630	86098	3.0
4035	398	86099	5.0
3193	2021	86100	4.0
2720	109	86101	5.0
2502	559	86102	5.0
1874	1218	86103	4.0
4035	1508	86104	5.0
758	1387	86105	5.0
1069	1665	86106	4.0
2828	363	86107	4.0
3434	2184	86108	3.0
3094	52	86109	4.0
2003	884	86110	3.0
2718	1451	86111	1.0
2747	0	86112	4.0
3381	800	86113	3.0
3547	1744	86114	4.0
3560	1274	86115	5.0
950	251	86116	3.0
3061	1845	86117	2.0
2900	252	86118	4.0
1345	1341	86119	3.0
4167	1559	86120	4.0
1597	449	86121	5.0
1950	164	86122	4.0
997	151	86123	4.0
116	97	86124	4.0
2582	1504	86125	3.0
1254	1879	86126	3.0
4205	1095	86127	2.0
314	85	86128	2.0
532	1293	86129	5.0
379	1252	86130	4.0
60	1039	86131	5.0
1951	390	86132	4.0
2865	801	86133	5.0
2959	775	86134	2.0
3403	952	86135	4.0
3535	360	86136	2.0
2951	1307	86137	4.0
3783	1509	86138	4.0
211	1087	86139	2.0
3956	846	86140	3.0
4068	755	86141	4.0
295	252	86142	5.0
1249	1407	86143	3.0
3766	27	86144	5.0
3448	239	86145	4.0
481	863	86146	4.0
4038	682	86147	5.0
1208	1595	86148	4.0
2158	1230	86149	4.0
189	1307	86150	5.0
4169	980	86151	3.0
467	1809	86152	4.0
228	1757	86153	4.0
2792	1679	86154	5.0
276	776	86155	2.0
4254	215	86156	3.0
3042	1158	86157	3.0
3796	361	86158	4.0
3001	1306	86159	4.0
2674	1399	86160	5.0
3677	270	86161	5.0
2955	1060	86162	4.0
2555	1937	86163	4.0
1303	362	86164	4.0
1102	435	86165	3.0
2926	363	86166	4.0
384	596	86167	5.0
1090	881	86168	3.0
574	695	86169	4.0
3124	1373	86170	5.0
1681	1669	86171	3.0
2989	376	86172	3.0
4055	1034	86173	5.0
2354	730	86174	5.0
2992	1886	86175	4.0
1531	1470	86176	5.0
1499	671	86177	3.0
1932	454	86178	5.0
4013	1144	86179	5.0
2055	1605	86180	4.0
838	805	86181	4.0
4231	970	86182	3.0
1451	955	86183	5.0
873	757	86184	3.0
2828	376	86185	4.0
3975	327	86186	4.0
2056	1139	86187	3.0
3518	1729	86188	4.0
3549	447	86189	4.0
3370	1129	86190	3.0
4128	617	86191	5.0
2924	48	86192	2.0
2464	2180	86193	4.0
3236	1559	86194	4.0
2947	1818	86195	2.0
3107	645	86196	5.0
2290	839	86197	3.0
19	483	86198	4.0
2643	659	86199	1.0
420	64	86200	5.0
1147	1908	86201	4.0
1351	756	86202	4.0
2759	587	86203	1.0
1106	2177	86204	5.0
397	1205	86205	3.0
2400	1001	86206	3.0
2254	1098	86207	4.0
3001	1290	86208	1.0
1163	407	86209	5.0
3214	852	86210	4.0
951	741	86211	3.0
3207	1607	86212	5.0
565	630	86213	4.0
1183	2079	86214	3.0
1521	189	86215	1.0
414	819	86216	3.0
3009	1663	86217	4.0
4191	1948	86218	3.0
295	1280	86219	4.0
872	1851	86220	4.0
955	371	86221	3.0
88	2189	86222	3.0
789	1220	86223	4.0
3431	1971	86224	4.0
3807	880	86225	4.0
2715	617	86226	5.0
3015	561	86227	4.0
2050	1962	86228	3.0
3139	143	86229	4.0
3044	249	86230	3.0
1964	501	86231	3.0
4135	1461	86232	4.0
1537	678	86233	4.0
1391	722	86234	4.0
988	2014	86235	5.0
868	1709	86236	4.0
2048	782	86237	3.0
1342	386	86238	4.0
957	1063	86239	4.0
2266	2068	86240	5.0
2893	2001	86241	4.0
1228	1139	86242	5.0
2079	552	86243	3.0
4171	1304	86244	5.0
2897	1780	86245	5.0
4056	22	86246	5.0
3512	1679	86247	5.0
577	399	86248	4.0
1111	877	86249	4.0
1256	948	86250	4.0
3537	853	86251	4.0
80	1354	86252	3.0
11	1689	86253	5.0
3307	1018	86254	4.0
3452	1896	86255	3.0
655	527	86256	3.0
467	373	86257	4.0
3157	1384	86258	3.0
4171	698	86259	4.0
460	1185	86260	4.0
2830	2206	86261	5.0
271	120	86262	5.0
1118	1544	86263	5.0
4200	969	86264	3.0
2508	1903	86265	4.0
3982	127	86266	4.0
1118	1297	86267	1.0
1267	709	86268	1.0
1272	430	86269	4.0
3965	169	86270	2.0
2580	2045	86271	4.0
503	483	86272	2.0
80	1006	86273	5.0
1620	2107	86274	5.0
4263	1069	86275	1.0
3378	930	86276	4.0
1034	511	86277	4.0
1992	432	86278	4.0
2402	1737	86279	3.0
2107	1059	86280	5.0
4254	1348	86281	3.0
611	1663	86282	5.0
2849	526	86283	2.0
501	2052	86284	3.0
2085	1599	86285	2.0
2536	1626	86286	3.0
249	1596	86287	3.0
1637	617	86288	5.0
3342	1886	86289	3.0
3705	179	86290	5.0
2699	1833	86291	3.0
3926	96	86292	4.0
2404	1739	86293	5.0
1121	630	86294	5.0
1275	1475	86295	3.0
1238	1877	86296	4.0
3439	212	86297	2.0
1278	1951	86298	3.0
747	61	86299	4.0
2556	700	86300	4.0
3286	1916	86301	4.0
1196	1712	86302	4.0
2704	763	86303	5.0
2320	2189	86304	4.0
2127	1187	86305	2.0
887	1323	86306	5.0
3407	196	86307	5.0
869	1161	86308	5.0
3495	1953	86309	2.0
2395	377	86310	1.0
3179	696	86311	4.0
38	1873	86312	5.0
3684	2011	86313	4.0
2747	1522	86314	4.0
149	837	86315	5.0
3332	2046	86316	3.0
1031	990	86317	4.0
2775	1599	86318	3.0
6	670	86319	4.0
3917	855	86320	1.0
356	1061	86321	5.0
730	1782	86322	5.0
911	777	86323	5.0
1460	2093	86324	2.0
3569	1569	86325	5.0
245	883	86326	5.0
2956	1948	86327	2.0
3747	1474	86328	4.0
938	818	86329	2.0
2973	1512	86330	5.0
1822	157	86331	1.0
1311	1348	86332	4.0
824	1089	86333	5.0
2445	2208	86334	5.0
1112	1653	86335	4.0
1750	477	86336	1.0
176	1197	86337	5.0
1568	248	86338	3.0
1426	1226	86339	4.0
1656	1511	86340	4.0
2162	1520	86341	4.0
1989	400	86342	3.0
2548	1637	86343	4.0
3107	144	86344	4.0
3990	1296	86345	4.0
1304	2004	86346	4.0
1848	1938	86347	5.0
2600	906	86348	4.0
1067	1341	86349	5.0
3781	1957	86350	4.0
101	895	86351	4.0
1747	386	86352	5.0
1287	1458	86353	3.0
2021	608	86354	5.0
2301	206	86355	4.0
3685	1532	86356	5.0
3038	855	86357	4.0
3756	975	86358	4.0
1454	450	86359	4.0
2499	1919	86360	4.0
1433	2090	86361	3.0
1377	1849	86362	3.0
272	109	86363	5.0
3254	150	86364	4.0
4167	681	86365	4.0
4135	920	86366	4.0
486	2004	86367	4.0
1559	691	86368	5.0
3761	1925	86369	5.0
2899	1352	86370	4.0
4143	117	86371	4.0
4165	1605	86372	3.0
2034	2107	86373	5.0
3872	921	86374	5.0
1217	20	86375	3.0
168	1028	86376	2.0
609	1305	86377	1.0
3717	2008	86378	5.0
3239	2164	86379	3.0
1506	1923	86380	3.0
1205	482	86381	4.0
2061	1383	86382	3.0
3987	18	86383	4.0
1067	1401	86384	2.0
4059	95	86385	5.0
3290	492	86386	5.0
1134	1548	86387	5.0
2395	147	86388	3.0
3063	1307	86389	5.0
709	251	86390	3.0
552	1926	86391	5.0
2031	1738	86392	3.0
3873	1700	86393	4.0
1336	2096	86394	5.0
360	1262	86395	5.0
193	1668	86396	4.0
510	2205	86397	4.0
2423	1357	86398	2.0
489	1496	86399	4.0
604	353	86400	4.0
599	817	86401	4.0
1968	1305	86402	4.0
1621	244	86403	5.0
4080	1446	86404	5.0
2922	1234	86405	2.0
3527	1966	86406	3.0
3960	1553	86407	4.0
3729	680	86408	4.0
739	1021	86409	5.0
2554	253	86410	4.0
2223	798	86411	5.0
3832	1204	86412	4.0
2610	2004	86413	4.0
2437	1628	86414	4.0
2882	273	86415	3.0
3403	96	86416	2.0
1717	694	86417	5.0
1466	1398	86418	4.0
2190	886	86419	4.0
